red,,blue,
X,Y,X,Y
5341.580393780822,0.06336889791027289,3245.4542032149984,0.3617090250666166
5416.289575725633,0.13635214925884043,3318.0288371042425,0.7492807725516855
5456.845988781387,0.4744446694148152,3374.712946579829,0.9200625845731949
5469.653277114783,0.8299888065588163,3377.796182660091,0.813411109294421
5476.056921281481,1.0797862228268684,3443.4928283702893,1.123977186753386
5480.326017392614,1.3103403649576322,3452.5053646049014,0.968343200688274
5484.595113503745,1.6177215446308537,3504.3443888115044,1.3643404663046894
5488.864209614878,2.078756799388998,3514.4072582163158,1.5552082897483928
5493.133305726009,2.616619091689614,3535.7527387719756,1.6804173732717373
5497.402401837141,3.2313084215326953,3542.156382938674,1.9302147895397894
5501.671497948273,3.96123830768947,3552.829123216504,1.968810882069441
5505.940594059405,4.691168193846245,3563.501863494334,1.661685305658004
5510.209690170537,5.6515791926304075,3569.905507661032,1.6041745717562108
5514.478786281669,6.880884822813201,3616.8655648834847,1.5233491689043817
5518.747882392801,8.417498603165853,3589.116440161126,1.1243342198809643
5523.016978503933,10.146179977374654,3599.7891804389565,1.3934114250380034
5527.286074615065,11.913274870354694,3610.461920716786,1.4960300488530436
5531.5551707261975,13.834023838419657,3648.8837857169747,1.8552134895815087
5535.82426683733,15.562705212628465,3703.162293415653,2.2567401318814575
5540.093362948462,17.060905474209875,3668.0947182170685,2.681432775928151
5544.362459059594,18.09814351053651,3680.9020065504646,2.681651864438251
5548.631555170726,19.59634377211792,3691.574746828295,2.3745262880268143
5552.900651281858,20.287860139503465,3691.574746828295,2.2400789723275025
5557.169747392989,20.787308913032845,3727.8620637729173,1.83735777600819
5561.438843504122,20.86420898007868,3734.265707939615,1.587779448250231
5569.977035726386,20.94118207662788,3744.938448217445,1.4343079469237239
5578.51522794865,21.171809248262004,3759.8802846064073,1.8443077504119856
5582.784324059781,21.632844503020152,3768.4184768286714,2.0493259095319516
5587.053420170914,22.132293276549536,3772.6875729398034,2.2798800516627153
5591.322516282045,22.439674456222757,3776.9566690509355,2.7025017876496378
5595.591612393178,22.70864211712475,3783.360313217633,3.1059532790026267
5599.8607085043095,23.400158484510293,3794.0330534954637,3.0229065620900357
5604.1298046154425,25.628215602745115,3802.5712457177274,2.779767002212303
5608.398900726574,28.16358087114979,3811.1094379399915,2.5302251892060283
5612.667996837706,28.97033779484903,3811.1094379399915,2.5110184298204175
5616.937092948838,30.084402868718122,3843.839174792004,2.370728753851715
5621.20618905997,30.314957010848882,3834.589466551218,2.1272849043766158
5627.609833226668,30.353480073875165,3834.589466551218,1.7239429572786804
5634.013477393366,30.276762580587754,3849.5313029401796,2.242781063952094
5638.282573504498,30.929865429202064,3873.011331551406,2.3136075106345473
5642.55166961563,30.968351977476665,3887.953167940368,2.4739194421097963
5659.628054060158,30.863006918869246,3894.3568121070657,2.6084763020641546
5659.628054060158,30.834196779790823,3919.971388773858,2.7817753135549097
5659.628054060158,30.776576501633972,3905.0295523848963,3.0504143416917486
5676.704438504687,30.930522694732367,3923.528968866468,3.2299938904720804
