5554.899	109.584
5560.925	110.881
5560.925	110.946
5564.522	111.715
5564.522	111.787
5565.129	111.865
5566.271	112.072
5568.547	112.506
5569.155	112.574
5570.369	113.171
5572.707	113.847
5574.528	114.777
5574.528	115.063
5575.742	115.908
5576.304	116.364
5577.394	115.450
5578.125	117.057
5580.553	117.663
5582.285	118.416
5583.499	119.097
5584.106	119.551
5585.409	120.781
5586.623	121.545
5587.167	121.832
5587.167	121.966
5587.774	122.335
5587.774	122.401
5588.381	123.186
5589.596	124.050
5590.203	124.275
5592.023	125.139
5592.023	125.278
5593.237	126.141
5593.844	126.358
5593.844	127.081
5595.147	127.717
5595.147	127.850
5595.147	129.055
5595.754	129.819
5596.317	130.572
5597.531	131.601
5597.531	131.890
5597.531	131.956
5597.531	132.089
5598.138	133.705
5598.138	133.775
5599.271	134.494
5599.968	135.798
5601.182	136.821
5603.002	137.745
5603.002	138.178
5603.002	139.063
5603.609	139.827
5603.609	140.591
5604.824	141.620
5606.645	142.622
5607.251	143.076
5607.251	144.111
5607.858	145.140
5607.858	145.218
5608.465	145.898
5609.072	146.663
5609.072	147.343
5609.635	147.860
5609.635	148.702
5609.635	149.830
5609.635	149.907
5609.635	149.985
5609.635	150.512
5609.635	151.142
5609.635	151.219
5609.635	151.396
5611.411	152.082
5612.018	152.373
5612.018	152.506
5612.562	152.644
5612.562	152.710
5612.562	153.238
5613.669	153.527
5613.669	153.660
5614.883	154.042
5617.186	154.263
5617.186	154.329
5619.569	155.120
5620.436	154.659
5621.230	155.190
5621.230	155.257
5624.917	156.110
5625.479	156.182
5625.997	156.182
5626.541	156.182
5628.166	156.182
5630.397	156.428
5632.593	156.500
5633.673	156.644
5634.280	156.644
5637.226	157.009
5638.350	157.078
5641.278	157.292
5644.643	157.513
5645.161	157.513
5645.723	157.513
5647.866	157.513
5648.838	156.839
5650.606	157.368
5651.668	157.223
5652.043	157.269
5653.855	157.155
5655.515	156.939
5657.220	156.729
5659.470	155.591
5659.541	156.590
5660.603	156.446
5661.147	156.377
5661.889	156.629
5661.889	156.273
5662.834	156.089
5663.120	156.840
5663.691	156.911
5664.433	156.192
5664.584	155.873
5665.111	155.362
5671.422	157.461
5671.422	157.528
5678.438	158.377
5695.308	156.364
5695.826	156.364
5699.289	155.756
5703.288	155.512
5703.851	155.441
5704.038	155.072
5704.458	155.237
5704.984	155.161
5719.721	157.061
5735.404	158.810
5748.303	156.974
5774.787	158.267
5799.021	158.771
5821.729	161.072
5845.643	162.341
5857.184	160.042
5865.334	160.639
5865.843	160.704
5871.823	161.086
5872.430	161.086
5874.662	161.086
5874.662	161.021
5874.662	160.593
5874.662	160.522
5874.662	160.173
5874.662	160.103
5875.786	159.514
5876.349	159.447
5876.349	159.381
5876.875	159.305
5877.384	159.305
5878.866	159.217
5880.812	158.888
5885.926	153.249
5887.462	148.054
5887.979	148.054
5891.532	148.652
5891.737	148.271
5892.139	148.722
5892.139	148.788
5892.139	148.857
5892.657	148.857
5893.728	148.857
5894.254	148.857
5894.799	149.033
5895.317	149.033
5897.307	148.877
5897.825	152.614
5902.315	153.540
5902.315	153.606
5902.315	154.811
5902.315	154.889
5903.020	154.646
5904.136	155.840
