red,,blue,
X,Y,X,Y
5242.713648470844,0.056636446527687845,3226.6166040884436,0.051667115711851785
5339.7580308719225,0.013249312546285807,3279.991014409037,0.09007936789824811
5424.671865472867,0.03545354343686036,3333.36542472963,0.1298804122319659
5470.767947113378,0.1645596309258286,3386.7398350502226,0.1485023763190032
5482.898494913514,0.28483494843730384,3440.1142453708158,0.16712434040603874
5487.750714033567,0.3764837092604827,3494.297358878084,0.19375887235989353
5492.602933153621,0.49104754051449806,3552.6857289560667,0.20208608299261765
5497.455152273675,0.6208880853890708,3544.4369564519748,0.2894375480537539
5502.307371393728,0.7660053438842018,3574.035493084304,0.12590643482277386
5507.159590513783,0.9951445272923989,3607.9201566060137,0.20526489136351156
5512.011809633837,1.1937302834594803,3640.3785617803137,0.22601970573361374
5516.864028753891,1.5068913917807443,3678.72925621582,0.3533707504267891
5521.716247873945,1.8735209977739586,3718.770257693912,0.2944795877194055
5526.568466993998,2.2554273173877313,3743.031353294182,0.2188568104883153
5531.420686114052,2.59914185295011,3751.2627964442727,0.15957180121006687
5536.2729052341065,2.912302961271373,3790.7398183068854,0.32721057242953666
5541.12512435416,3.2025489991618006,3784.6218028946437,0.4538557705975421
5545.977343474215,3.4240498257597185,3813.735117614967,0.2128389231478609
5550.829562594268,3.5615287274445704,3848.3071788453512,0.3008896828472194
5555.681781714322,3.6226240610266345,3842.039729148615,0.19325147271506715
5565.386219954429,3.6378777328468592,3895.4950097878755,0.3371075766719889
5575.090658194538,3.668408118287642,3904.3098745226403,0.2573931243161116
5579.942877314592,3.752418522300542,3922.91004781618,0.43093971266097686
5584.7950964346455,3.844067283123721,3941.8337023843906,0.5077148267851328
5592.073425114726,3.954806175522514,3947.3916988309975,0.3315333462296932
5599.351753794807,4.149566992834373,3952.0233625365036,0.2407300623755404
5604.203972914861,4.554388382878982,3980.4750110131836,0.5387320226256707
5609.0561920349155,5.020316627405821,3975.799236224768,0.4182654058037061
5613.908411154969,5.257094167624297,4002.2055234360087,0.777205477935377
5618.760630275023,5.295274430775525,3998.119444177016,0.6553833886220968
5626.038958955103,5.302895506235553,3978.7105676968004,0.6092174135205752
5633.317287635185,5.295239868075026,4010.80986341408,0.8999863230339367
5638.169506755239,5.417442056139319,4014.542339660275,0.9945755720687997
5655.152273675427,5.39639625176047,4017.5283206572312,1.0882585371458227
5652.7261641154,5.402130779818263,4035.7241423574337,1.1654090306255922
5657.578383235454,5.37920418848726,4038.8780847854687,1.2247261132669829
5672.135040595616,5.3944463394073185,4058.77218317769,0.7849482239545642
5676.98725971567,5.509010170661334,4063.2200507044063,0.885907192215285
5696.396136195885,5.5204216222760865,4065.0800680337597,0.9957678079913972
5698.822245755912,5.413478866482101,4063.9276659927473,0.6596191915795018
5710.952793556047,5.3714391017751515,4058.77218317769,0.5670163562112975
5710.952793556047,5.295055533672364,4087.0767947113372,1.1203056665494122
5720.6572317961545,5.478353055318722,4101.037565512896,1.312057810888887
5778.190687076794,5.589518221023669,4099.409518308141,1.209496635337107
5752.196656076505,5.670191884325895,4107.166684401385,1.4595841502451137
5805.571066397099,5.718759679089593,4109.720483938256,1.5743946500353223
5829.023458810692,5.854921357855427,4122.9832161997365,1.0399327947490287
5837.110490677449,5.901459759770182,4129.129360418472,0.9334904300522675
5861.371586277719,5.8293833624867215,4144.899072558646,0.8475214730110912
5866.223805397773,5.73771155986321,4145.626905426655,1.1760963936648912
5871.076024517826,5.57729454594719,4154.545746285421,1.3479018722567613
5875.92824363788,5.386324104790054,4157.272231314784,1.2305556887511475
5880.780462757934,5.172438593202082,4162.055133018837,1.4811915551954167
5885.632681877988,5.0043832224757825,4176.573280703443,1.0591560567265654
5890.484900998043,4.775220997267253,4179.774397484034,1.5754695500208413
5895.337120118096,4.622442340161511,4179.808093450146,0.9584069368620005
5900.18933923815,4.6606226033127385,4175.225442058983,0.8557243539295207
5905.0415583582035,4.836293289048984,4172.106158338949,0.7598885688173196
5909.893777478257,5.004325617974951,4167.947113378903,0.719524272163131
5914.745996598312,5.1265278060392445,4203.206572317961,1.1387863425062275
5919.598215718366,5.30219849177549,4204.945284169314,1.3123638726972535
5924.45043483842,5.51606096156313,4210.808382272712,1.2248271131584403
5929.3026539584735,5.668816576868539,4211.617085459388,1.4439732872080784
5934.154873078527,5.791018764932833,4232.412310259619,1.5612272486509315
5939.007092198581,5.8750291689457335,4237.697763229678,1.0062744369093375
5946.285420878662,5.939937920482853,4238.304290619684,0.8810357715949539
5955.98985911877,6.00866008997503,4233.452071499631,0.8062550487278068
5963.268187798851,6.012461987029919,4227.791149192901,0.7308397162764981
5970.546516478931,5.997167992059112,4259.019533786069,1.116796370817978
5980.250954719039,5.943676452586828,4260.4088443888195,1.2629011280081341
6000.468534385931,5.879975475417146,4263.3740894066295,1.178872162544966
6008.1512146593495,5.882503352928642,4266.268395548416,1.4399094845768508
6011.79037899939,5.836664571391845,4266.608902153333,1.3520005696445079
6016.642598119444,5.813737980060842,4290.869997753602,1.5454480043374055
6031.199255479605,5.974108910376197,4298.471807708353,1.051482881195784
6036.051474599659,6.035204243958261,4307.968293700458,1.2380544780851261
6040.903693719713,6.058107793488931,4295.722216873655,1.148241929302742
6066.551137639999,6.083144355393253,4315.454574628542,1.407135373510517
6070.017008440037,6.098776571076087,4294.104810500305,1.3188357383656903
6094.278104040306,6.042704349966543,4325.644234780655,1.7802449098022848
6101.556432720387,5.9433884300826705,4324.604473540643,1.6646717654015557
6108.834761400469,5.866987580629633,4308.6614678604665,0.9636175839872276
6120.965309200603,5.859320421568938,4328.511455169778,1.9312113816795904
6133.095857000738,5.844014905697965,4327.3771701806745,1.5686401249865263
6142.800295240846,5.7701544147316035,4331.305157087385,1.509706331721385
6152.504733480953,5.660648258650609,4337.77478258079,2.058958264787573
6159.783062161034,5.549874803551317,4345.861814447546,2.2244946605161404
6167.061390841115,5.462016418882862,4354.353197907641,2.3797877540831855
6174.3397195211965,5.450541602317195,4355.364076890985,2.555865391615931
6181.618048201277,5.576557208336545,4357.1836590610055,2.4415244177745086
6186.4702673213305,5.698759396400838,4364.461987741086,2.664929073124913
6191.322486441384,5.805684870844575,4366.888097301113,2.759257019281773
6196.174705561439,5.874418561236918,4366.888097301113,2.846334286918951
6203.45303424152,5.889677993507226,4395.192708834761,1.9126901381894639
6210.7313629216005,5.897299068967255,4392.604858637399,1.7971449182562793
6215.583582041654,5.866734120825973,4392.22746381695,1.71494860798457
6222.861910721735,5.771237379347239,4388.318731748018,1.6270106971024667
6252.783928628734,5.673140754730969,4399.3213514193685,2.0808135226509554
6237.418568081897,5.633712394061722,4396.001412021436,1.9831308419564513
6247.123006322005,5.595497568209995,4402.066685921504,2.2397652296566104
6261.679663682166,5.645112324776309,4409.675847723407,2.3664050066263345
6268.957992362248,5.6832868274774535,4407.323256634896,1.5127084862897275
6281.088540162382,5.721449809278432,4413.330766021629,1.4063937567083808
6290.79297840249,5.767256908339771,4406.676294085555,1.3178046178008032
6302.923526202625,5.810512128014269,4407.323256634896,1.237091111385502
6312.627964442732,5.813035205150696,4436.975706813003,2.4689179181200034
6317.480183562786,5.80538532744025,4441.854882705946,2.618151338224559
6322.33240268284,5.805373806540084,4444.177016141972,1.874169871329756
6327.184621802894,5.835915712881032,4434.819164981868,1.7557975596493272
6334.462950482975,5.866451858771899,4422.688617181733,1.6698948477841062
6341.741279163056,5.889349647852486,4420.262507621706,1.6240704673725173
6349.019607843136,5.908428258527932,4446.343185391996,2.120979132502886
6356.297936523218,5.919868512393101,4444.523603221976,2.0097498817907633
6361.150155643272,5.919856991492935,4425.11472674176,1.967785002934896
6368.428484323353,5.904562996522128,4454.994181323144,2.2686251148914325
6375.706813003433,5.873992287930763,4460.61254030426,2.7938493103033037
6380.559032123487,5.858704053410039,4467.814254998235,2.690272173265804
6387.837360803568,5.820494988008396,4467.902477164054,2.3912650144761614
6395.1156894836495,5.820477706658147,4484.461099056266,3.0032290071648875
6404.820127723757,5.858646448909208,4478.489137062354,2.5261070264956693
6416.950675523892,5.919724501141022,4489.958018618844,3.1390772180817907
6426.655113764,5.938797351366387,4476.871730689002,2.6347452747641347
6450.916209364269,5.955926049688682,4492.672546797896,3.292291937230541
6448.490099804242,5.934926328910499,4500.6707101826,2.8869364078694297
6472.751195404511,5.965422151650782,4525.393921889541,2.8128583913356424
6458.19453804435,5.934903287110166,4520.946054362825,2.7084780757536517
6463.046757164404,5.942530123020278,4525.393921889541,2.399114064112209
6472.751195404511,5.970514389524301,4518.630222510072,3.388644528516737
6482.455633644619,5.980675823471007,4515.813899524306,3.547534378634835
6499.438400564808,6.007369749156401,4522.159109142838,3.464672519746209
6506.7167292448885,6.049363430262684,4522.563460736176,3.6963683829163183
6511.568948364943,6.0951820502241905,4553.060083538971,3.246302952540867
6516.421167484997,6.1104472429445815,4553.294181829851,3.124691715912736
6521.273386605051,6.1639042197163665,4551.272423863162,3.039285799227416
6526.125605725105,6.255552980539546,4548.846314303135,2.959713769635867
6533.403934405185,6.282269948025272,4544.655761426725,2.6518285004425914
6545.53448220532,6.293698680990275,4541.5679856230545,2.5371116806116922
6545.53448220532,6.301337037800553,4544.479317095087,2.4609394387348127
6569.79557780559,6.211528740778946,4546.015853149771,2.240569196473217
6567.3694682455625,6.186709841595623,4537.6862103270105,2.1149380044894173
6574.647796925644,6.156139133004259,4538.656654151022,2.0079987049654804
6589.204454285806,6.232488138406548,4539.950579249703,1.8707598220340946
6618.317769006129,6.259153261841525,4538.3331728763515,1.7561883101799687
6598.908892525913,6.278295237467887,4566.084461177011,2.8378209480591976
6606.187221205994,6.289735491333055,4569.98812618337,2.7209103614152856
6630.448316806263,6.270581994806527,4548.846314303135,2.3723241309254286
6620.743878566156,6.278243393417139,4573.250122230465,3.3953566850454617
6628.022207246237,6.27058775525661,4574.391820846948,3.5687896053493997
6635.300535926318,6.270570473906361,4565.829081223324,3.4779359560627
6654.709412406533,6.186502465392629,4575.533519463432,3.8412122600512517
6664.413850646642,6.144468461135763,4575.533519463432,3.7225525087693514
6671.692179326722,6.194100499052325,4574.320464683418,3.6516884119212514
6686.248836686884,6.201704293162106,4588.068418856904,3.967374517528969
6686.248836686884,6.216981006782663,4588.703828503578,4.073946272906885
6700.805494047046,6.132924519169097,4587.664067263566,3.2754676565395635
6708.083822727126,6.060342848121199,4587.664067263566,3.191445731626497
6717.788260967234,6.0068513086489155,4587.664067263566,3.1074238067134305
6725.066589647315,5.9648230648421325,4587.664067263566,3.023401881800364
6765.09739738776,5.9055307521361,4587.664067263566,2.9393799568872976
6759.032123487693,5.915093099274157,4589.119732999583,2.612072911296802
