#
#Tue Sep 10 14:21:19 EDT 2019
#
#SAO Exposure Time Calculator : v0.5
#
#transmiss /var/www/kurtz/mmtetc/cgi/TEST/ETC/EffArea/cptrans_zm_43_10.txt
#instmode  /var/www/kurtz/mmtetc/cgi/TEST/ETC/EffArea/HECTOSPEC_270.tab
#objspec   /var/www/kurtz/mmtetc/cgi/TEST/ETC/Spectra/Stars/K0V.tab
#skybkgd   /var/www/kurtz/mmtetc/cgi/TEST/ETC/Bkgd/skybkgd.tab
#redshift  0.0
#abmag     19.8
#srcext    0.0
#seeing    0.75
#exptime   3600.0
#smscale   1.0
#aptype    Square
#apwidth   1.5
#apheight  1.0
#transcut  0.0
#rand      yes
#bandfilter   /var/www/kurtz/mmtetc/cgi/TEST/ETC/EffArea/g_filt.mag
#moonage      0.0
#airmass      1.1
#
#Wave  Spec  Noise Flux  FluxMask  SNR
#----  ----  ----- ----  --------  ---
0.40542 633.351515598 31.256741762  4.8791423343e-17  --  45.3091705243
0.40554 633.296642195 30.5591737719 5.21957236003e-17 --  46.3394184818
0.40566 632.678554687 30.5511196769 5.11188067177e-17 --  46.3063963334
0.40578 631.443702431 30.7651851999 5.40739477478e-17 --  45.8944431319
0.4059  629.516609526 31.8439605343 5.05701778517e-17 --  44.2043611487
0.40602 627.270546537 31.8410996976 5.26676616018e-17 --  44.0506011306
0.40614 624.704593667 31.4768992708 4.65825283206e-17 --  44.3780032232
0.40626 621.817710645 30.5910951473 4.86700478727e-17 --  45.4520069948
0.40638 619.025543411 31.190279165  4.94882694382e-17 --  44.3786728407
0.4065  616.589373312 32.0674840082 4.93014460706e-17 --  42.9948215637
0.40662 614.509756058 30.4187537274 4.87727507467e-17 --  45.1723170415
0.40674 612.78774399  31.0996005842 4.61090503058e-17 --  44.0595707212
0.40686 612.235768169 31.1918742449 4.80619985865e-17 --  43.8896612987
0.40698 612.654889764 30.8604332129 5.0857527219e-17  --  44.3914047093
0.4071  614.047489905 29.9802393837 4.91394229437e-17 --  45.7985645567
0.40722 616.415952507 29.8494121316 4.75856528151e-17 --  46.1767208729
0.40734 620.348646402 29.7104325065 4.98707122316e-17 --  46.6887091867
0.40746 625.331484914 31.1326606537 5.0024227681e-17  --  44.9137233817
0.40758 631.204574266 32.1522776093 4.80770291751e-17 --  43.8978648081
0.4077  637.97007626  30.8242315605 4.93519076749e-17 --  46.2799682557
0.40782 645.743645142 30.9498868119 5.03363271475e-17 --  46.6536984562
0.40794 654.055371003 31.9375476985 4.99384890093e-17 --  45.7928794163
0.40806 662.613195801 32.4616920902 5.362677232e-17 --  45.6429734002
0.40818 671.417695331 31.8877668104 5.72684193854e-17 --  47.0818673814
0.4083  680.238035376 31.8331831288 5.27432100301e-17 --  47.7821674894
0.40842 688.497354244 31.9892173339 5.02836743652e-17 --  48.1264318019
0.40854 696.081185852 32.3947729525 5.36823754482e-17 --  48.0474072686
0.40866 702.987448809 32.6720539509 5.5660912682e-17  --  48.1123018843
0.40878 709.006981083 32.5585813336 5.47467520742e-17 --  48.6933933017
0.4089  713.331000507 32.9739199356 5.15956075784e-17 --  48.3732783577
0.40902 716.418751157 32.4110443674 6.03548631778e-17 --  49.4263933548
0.40914 718.266661224 32.5408726609 5.66038015153e-17 --  49.3561772975
0.40926 718.872120287 32.4673228383 5.5481471168e-17  --  49.5096850484
0.40938 717.710757928 32.4820238414 5.78181933793e-17 --  49.4073291352
0.4095  715.816295688 32.5192594072 5.81494829143e-17 --  49.2204904336
0.40962 713.186959547 32.0471023115 5.79770759663e-17 --  49.7622064769
0.40974 709.82097343  32.0486741262 5.55859696547e-17 --  49.5249176985
0.40986 705.914755885 32.0194208778 5.36554758773e-17 --  49.2973744436
