red,,blue,
X,Y,X,Y
5353.135313531353,0.5119674560916678,3233.2991919881642,1.6922554882426937
5415.511551155116,0.9217530948497341,3271.7764879936267,2.4345019592908983
5443.473312848526,1.9763228973271083,3309.775805166724,3.294477143284027
5456.378741322408,3.2184877900802036,3356.7884374644364,3.8406060782397873
5462.83145555935,4.127227642974091,3367.850233299192,3.5297541025166055
5467.133265050643,4.854173119577339,3431.1121375829266,4.68735823410681
5471.435074541937,6.06559422820979,3397.9628997382497,4.863686290512774
5475.736884033231,7.27701533684224,3438.830089905542,4.078617659779596
5480.038693524525,9.094030985511225,3489.017867303972,5.4741921017232755
5484.340503015819,11.274403358202122,3506.3684989188573,6.250288961492956
5488.642312507112,13.454775730893033,3522.7153749857744,6.929436554859592
5492.944121998407,15.877385919598538,3529.1680892227155,7.5353791377352195
5497.2459314897005,18.784471740333274,3539.92261295095,7.899315933155634
5501.547740980995,22.539389917119152,3548.526231933538,7.778661082267135
5505.849550472289,26.778783725934247,3552.828041424832,6.688822938760779
5510.151359963583,31.8660098908005,3559.280755661773,6.20469534957067
5514.453169454877,37.801068411717864,3589.393422100831,5.90352227946822
5518.75497894617,43.615008024627926,3576.487993626949,4.6310776597132985
5523.056788437465,48.82335309750148,3582.9407078638897,5.35813915059623
5527.358597928758,53.54722253834579,3594.4121998406736,5.964352433457833
5531.660407420052,58.63444870321203,3597.9970410834185,6.0856646985979665
5535.962216911346,61.05705889191755,3625.9588027768295,6.692767424270599
5540.26402640264,63.843025804644974,3638.8642312507113,7.662414774007246
5544.5658358939345,65.41780363729936,3643.1660407420054,8.752716974632406
5548.867645385228,65.90251129788797,3647.467850233299,9.843019175257552
5557.471264367816,66.30670504836445,3658.2223739615342,10.479473513694415
5566.074883350404,67.11462849219863,3668.976897689769,10.449773858091092
5570.376692841698,68.20493069282378,3673.278707181063,9.723292438606649
5574.678502332992,70.26418415750737,3681.8823261636508,8.956670078345851
5578.980311824285,71.35448635813253,3696.9386593831796,9.058414601643179
5583.28212131558,72.56590746676498,3709.844087857062,8.090159423262946
5587.5839308068735,74.8673987474632,3716.2968020940025,7.303234564054549
5591.8857402981685,81.2869329004098,3720.5986115852966,6.940109868592046
5596.187549789462,86.97975360531255,3731.3531353135313,5.971738675932102
5600.489359280756,90.73467178209843,3744.2585637874136,6.759707663657778
5604.79116877205,94.24735214286969,3752.8621827700013,7.850241892842334
5609.092978263344,94.97429761947292,3759.3148970069424,8.880100653743526
5617.696597245931,95.05550761526327,3763.616706498236,10.57599739440522
5626.300216228519,96.4286526297982,3770.069420735177,11.726975063313716
5630.602025719813,96.79224138237952,3780.823944463412,11.989979435394702
5646.948901786731,96.55088527489063,3789.427563446,10.940746289783533
5647.809263684989,96.3086938645879,3798.0311824285877,9.972259082843891
5652.111073176284,96.43004480115461,3798.0311824285877,9.851140174836587
5665.016501650165,96.79409761085472,3825.9929441219983,9.549851090454439
5690.827358597929,98.18835722429515,3825.9929441219983,9.428732182447135
5677.921930124046,98.2482205926206,3828.1438488676454,8.722321233350883
5688.676453852282,97.0981710379497,3819.5402298850577,6.8243276174509475
5695.129168089223,97.03795962678514,3823.8420393763517,7.187916370032269
5703.732787071811,96.55394805187473,3828.1438488676454,8.035980754642821
5703.732787071811,95.46387787980896,3860.40742005235,9.107604656236191
5716.638215545692,99.46149792972825,3875.463753271879,9.734197780898498
5720.940025036987,99.82508668230957,3881.91646750882,10.279580909770488
5725.24183452828,100.79426997492742,3907.7273244565836,10.886567621163408
5761.807215204279,100.55400440166773,3892.6709912370547,11.794147331260305
5740.298167747809,101.09787934490359,3916.3309434391713,12.037661304351616
5772.561738932514,99.73097589861655,3901.2746102196425,12.642443744430253
5794.070786388984,101.40357697191436,3921.3497211790145,13.006883268396024
5798.372595880278,102.37276026453222,3912.0291339478777,13.006380539850653
5802.674405371572,103.22082464914276,3922.783657676113,11.674652623168797
5828.485262319336,104.0700491765503,3931.3872766587,10.827284324236459
5826.764538522818,104.40908930754699,3946.4436098782294,13.734950216369711
5830.636167064982,104.58492054986104,3955.047228860817,13.49317645747388
5854.296119267099,103.70808462388479,3961.499943097758,13.251286684298378
5858.597928758393,102.37600866436382,3965.801752589052,14.704945608945437
5862.899738249687,100.31721925679904,3970.103562080346,17.9753881537021
5867.2015477409805,97.77395421720502,3974.40537157164,20.519117250414922
5871.503357232275,94.74621354558178,3978.707181062934,22.215013991076603
5875.805166723569,91.96071068997315,3983.008990554228,22.57860274365791
5880.106976214864,91.59758599451064,3987.310800045522,24.27449948431959
5884.408785706157,88.5698453228874,3993.763514282463,24.941001521198885
5888.710595197451,86.87441263934451,4033.1967679526574,26.09375807572947
5893.012404688745,88.20695265598428,4031.7628314555595,27.14337793560631
5897.314214180039,91.23515738472632,4008.8198475019917,27.788107959328457
5901.616023671333,94.14224320546106,4013.121656993286,27.90945889589517
5905.917833162626,95.2325454060862,4017.42346648458,27.909690924454566
5910.219642653921,96.92844214674788,4023.8761807215205,26.75940934122427
5914.521452145214,99.95664687548992,4030.328894958461,25.124652125964744
5918.8232616365085,102.01590034017352,4034.6307044497553,24.27705179847301
5923.125071127803,103.5906781728279,4053.988847160578,27.124390265161992
5927.426880619097,104.68098037345305,4064.743370888813,27.064410882556842
5931.728690110391,105.6501636660709,4069.045180380107,29.24478325524774
5938.181404347331,105.83219007092094,4073.346989871401,31.788512351960563
5946.78502332992,106.8016053920982,4077.648799362695,33.60552800062955
5953.23773756686,106.86251288894096,4102.02571981336,33.56646985979705
5957.539547058154,106.86274491750035,4099.157846819165,34.06088404845396
5961.841356549448,106.49962022203783,4101.308751564811,33.06176907167338
5970.444975532037,105.93486270845588,4120.666894275635,34.253815795595855
5981.19949926027,105.47115363249304,4133.572322749516,32.51847419983601
6002.708546716741,105.59343268329735,4137.8741322408105,32.034230596366186
5996.255832479799,105.12879549309692,4142.175941732105,33.73012733702787
6009.161260953682,104.7661348547532,4161.534084442927,34.276206551578056
6022.066689427564,106.74510643788406,4150.779560714693,35.062899382227044
6026.368498918857,107.5931708224946,4159.38317969728,34.982617500674294
6030.670308410152,107.83564066706862,4170.137703425515,33.61051661465666
6056.481165357915,108.3820679244579,4180.89222715375,34.701166858120914
6054.330260612269,108.5030708181855,4194.873108000455,34.429403407922536
6060.7829748492095,108.72547019237133,4202.40127461022,34.177478399552925
6082.292022305679,108.08066282579604,4215.306703084101,32.88623946648656
6086.593831796973,107.23306249830429,4219.608512575395,29.979617702870613
6093.046546033914,106.38557818509226,4223.910322066689,27.194114847261986
6099.499260270855,105.65921277988753,4228.212131557983,31.796865380099007
6103.8010697621485,105.65944480844692,4232.5139410492775,33.49276212076067
6114.555593490384,105.75086406085092,4241.117560031866,33.69509102455832
6125.310117218618,105.41836713522932,4249.721179014454,33.73592805101289
6129.611926709913,105.1763613477741,4256.1738932513945,33.67571663984833
6133.913736201206,104.6921177443043,4266.928416979629,33.050515686542425
6138.2155456925,103.96563632481985,4277.682940707864,34.04023350666726
6142.517355183794,103.11803599732812,4284.135654944805,34.10114100351002
6146.819164675088,102.27043566983639,4288.437464436099,34.10137303206942
6153.271878912029,101.18071354060973,4292.739273927393,33.253772704577685
6161.875497894617,100.21222633367009,4297.041083418687,37.49316651339278
6168.328212131559,100.93928782455302,4301.342892909981,40.400252334127515
6172.630021622852,102.27182784119279,4305.644702401275,40.521603270694214
6179.082735859793,104.02840005013782,4309.946511892569,42.58085673537781
6185.535450096733,105.66385335107555,4314.248321383862,44.88234801607602
6194.139069079321,106.67364164158856,4318.550130875156,47.54719602079615
6204.893592807557,106.57328928964765,4322.85194036645,50.090925117508974
6211.346307044498,105.66524552243195,4327.1537498577445,51.302346226141424
6215.648116535792,104.93876410294752,4333.606464094685,51.423813176987835
6219.949926027086,104.575639407485,4340.059178331627,51.42416121982693
6226.402640264027,103.60703618626566,4344.36098782292,51.54551215639364
6232.855354500967,102.88067078106093,4348.662797314215,53.96812234509915
6239.308068737908,102.88101882390004,4352.964606805508,55.05842454572429
6245.7607829748495,103.12360468275375,4361.568225788096,55.26075344952194
6252.21349721179,103.66898781162573,4370.171844770684,53.72704467188154
6260.817116194378,104.39616531678836,4374.473654261978,49.00363928815602
6269.4207351769655,104.63886718992177,4378.775463753273,45.612541892510876
6280.175258905201,105.386347194032,4383.077273244566,47.18731972516524
6293.0806873790825,106.11375672775402,4387.37908273586,47.67202738575388
6301.684306361671,106.27571266221591,4393.831796972801,47.73293488259662
6305.986115852965,106.154825782768,4400.284511209742,47.430485655417456
6312.438830089906,106.33685218761806,4404.586320701035,49.61085802810835
6323.19335381814,107.04395922239252,4408.88813019233,51.91234930880657
6331.796972800728,107.48852594220477,4415.340844429271,52.27605407566759
6336.098782292022,107.73099578677878,4421.7935586662115,52.76087775053591
6340.4005917833165,107.85234672334548,4426.095368157506,53.487823227139145
6346.853306020257,107.97381367419189,4430.3971776488,55.06260105979352
6355.456925002845,107.91371827730704,4445.4535108683285,55.366210429769694
6361.909639239786,107.73238795813518,4441.151701377034,55.24485949320298
6383.4186866962555,107.67298864692853,4449.755320359622,54.034134470248716
6370.513258222374,107.24837638322477,4460.509844087857,60.51457612003807
6379.116877204962,106.88548371632164,4469.1134630704455,62.574061613281074
6392.022305678844,107.28990949535753,4477.717082053033,62.69564457840718
6407.078638898372,108.21929989003812,4482.018891544327,63.42259005501042
6415.682257880961,108.64368012518248,4486.320701035621,63.907297715599036
6430.738591100489,108.70505167914405,4490.622510526915,65.96655118028264
6430.738591100489,108.74542464847981,4503.527939000796,68.32906597210331
6443.644019574372,108.70574776482225,4501.37703425515,69.05566340586742
6447.945829065666,108.70597979338164,4507.829748492091,68.99545199470288
6452.247638556959,108.82733072994836,4516.433367474679,66.81577570769018
6456.549448048253,108.94868166651506,4520.735176965973,66.45265101222768
6463.002162285195,109.37294588737973,4525.036986457267,62.940434708575204
6469.454876522135,109.43385338422249,4529.338795948561,61.36612093303964
6473.756686013429,109.55520432078919,4533.640605439854,64.51544456978897
6478.058495504723,109.6765552573559,4537.942414931149,67.42253039052372
6482.360304996017,109.6767872859153,4542.244224422442,67.78611914310503
6486.662114487311,109.79813822248201,4548.696938659383,69.90604807607198
6493.114828724252,109.98016462733207,4555.149652896324,72.14709591704624
6499.567542961193,110.64666666421135,4559.451462387618,73.479635933686
6503.869352452487,111.25249323280728,4565.904176624559,73.6011028845324
6508.171161943781,111.49496307738129,4572.3568908615,73.23809420334959
6512.472971435074,112.22190855398452,4576.658700352794,72.02713715183594
6516.774780926368,113.55444857062429,4583.111414589735,71.05853393061659
6521.076590417662,113.67579950719099,4589.564128826676,71.54335760548491
6527.529304654604,114.10006372805566,4593.865938317969,72.39142199009545
6536.132923637191,114.16108723917812,4598.167747809264,73.6028430987279
6546.887447365426,113.5560727705401,4617.525890520086,74.69395739931096
6557.641971093662,112.6482610318838,4615.37498577444,75.62241967975395
6564.094685330602,112.34581180470464,4619.676795265734,75.94563546299949
6570.547399567543,112.648957117562,4641.185842722203,73.44367150697886
6579.151018550131,113.61837243873926,4649.789461704791,74.09010307346995
6587.754637532719,114.10331212788728,4656.242175941732,74.57492674833827
6596.3582565153065,114.467132909028,4662.694890178673,74.69639369918468
6617.867303971777,114.3471741438177,4669.147604415613,75.12065792004935
6607.112780243542,114.40715352642285,4677.751223398202,76.0900732412266
6611.414589734835,114.28626664697494,4708.580858085808,76.23304150524416
6615.716399226129,114.28649867553435,4688.505747126437,76.15121276662876
6620.0182087174235,114.28673070409374,4692.80755661773,74.57689899109317
6626.470922954364,114.3476382009365,4697.109366109025,72.6392284915357
6669.489017867304,113.90585582383706,4701.4111756003185,73.48729287614623
6643.6781609195405,113.25849614310835,4705.712985091613,74.819832892786
6654.432684647775,112.75441409780974,4710.014794582907,76.39461072544037
6663.036303630363,113.56233754164393,4714.316604074201,76.39484275399977
6688.847160578127,113.32149189698572,4734.391715033573,74.65988787250559
6693.148970069421,112.7161293855086,4731.523842039376,74.33674943211318
6699.601684306362,111.74752616428924,4744.429270513258,74.45856442579868
6708.20530328895,110.96071731936055,4748.7310800045525,74.21655863834347
6714.6580175258905,110.4160302761668,4753.032889495846,72.5211259548006
6723.261636508479,110.05313760926367,4757.334698987141,70.46233654723581
6723.261636508479,110.05313760926367,4763.787413224081,68.76701987797263
6734.016160236713,109.56924204863296,4770.240127461022,67.9195355647606
6740.468874473654,109.32735227545744,4774.541936952316,67.19305414527616
6757.67611243883,109.41911957070053,4778.84374644361,69.49454542597437
6763.411858427222,109.28821679177182,4783.145555934903,72.03827452268717
6789.939683623535,109.48141923889969,4787.447365426198,74.33976580338539
6774.883350404006,109.81368413596186,4791.7491749174915,75.55118691201784
6781.336064640947,109.81403217880097,4796.0509844087865,75.91477566459916
6804.996016843063,108.96747597982653,4800.35279390008,76.39948332518779
6811.448731080005,108.72558620665103,4804.654603391374,76.39971535374718
6820.052350062592,109.33164480380636,4808.956412882668,76.27882847429927
6828.65596904518,109.57434667693977,4826.163650847844,76.34031604254054
6837.259588027769,109.51425128005492,4826.163650847844,75.31080532447844
6843.712302264709,108.96956423686115,4824.012746102197,73.6755840521001
6848.014111756003,108.00084500136211,4857.710253783999,73.98019887916702
6852.315921247297,106.66876904184114,4843.3708888130195,76.4018036107818
6856.6177307385915,105.09445526630557,4847.672698304314,76.4020356393412
6860.919540229886,103.76237930678461,4851.974507795607,75.79667312786407
6865.221349721179,95.64764449885453,4856.276317286902,74.46459716834312
6871.67406395812,95.70855199569729,4867.030841015136,72.89063143564664
6880.277682940708,95.58789714480878,4875.634459997724,73.19389276278372
6886.730397177649,97.70782607777574,4888.539888471606,75.2536102845861
6891.032206668943,98.19253373836436,4899.294412199841,76.12220919670364
6895.334016160237,100.37290611105526,4907.898031182429,75.19409495909976
6899.6358256515305,100.73649486363658,4914.35074541937,72.52982702577813
6906.088539888472,102.85642379660354,4920.80345965631,72.40905616060994
6912.541254125413,103.76516364949742,4925.105269147604,73.37823945322778
6916.843063616707,104.49210912610066,4931.557983384546,73.8630631280961
6921.144873108001,105.3401735107112,4938.0106976214865,73.8634111709352
6925.446682599295,105.4615244472779,4946.614316604075,73.33902662668902
6929.748492090588,105.94623210786654,4959.519745077956,74.34904694576143
6934.050301581882,107.15765321649899,4968.123364060544,74.47062991088754
6940.503015818824,107.82415525337827,4972.425173551837,73.13855395136659
